Ticket_ID,Parent_Ticket,Linked_Ticket,Timestamp,Region,Sub_Region,Device_Model,Platform,Vendor_Version,App_Version,Middleware_Version,Raw_Firmware_String,Raw_Log_Entry,Error_Code,Failure_Category,Boot_Time_ms,CPU_Temp_C,Log_Size_MB,Ticket_Status,Resolution_Days,Resolved_By
RDKEVD-7925,RDKTV-31314,,2026-01-17T19:47:24.000Z,UK,Birmingham,Apache-2K,Amlogic,2.09.0,4.44.0,8.6.0.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251109000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.09.0  APPLICATION_VERSION=4.44.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-09 00:00:00""","kernel: watchdog: BUG: soft lockup - CPU#0 stuck for 23s! [wpeframework:4418]
kernel: Kernel panic - not syncing: softlockup: hung tasks",RBT_KP_OOM,Kernel Panic — OOM,34020,79,1.86,Analysis,5,BSP Team
RDKEVD-9019,,,2026-01-17T21:38:13.000Z,UK,Bristol,Apache2K,Amlogic,2.09.0,4.46.1,8.6.0.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251129000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.09.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-29 00:00:00""","WPEFramework [6911]: [6543] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":406,""success"":true}
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0xa060b1a]
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [6911]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <406> (Key_Netflix), status = <DOWN>
controlMgr [6911]: ctrlm_main_thread: Enter power state <ON>",WAKE_406,IR Wake — Spurious,43785,53,0.35,Testing,,Device Engineering
RDKEVD-7706,,,2026-01-17T22:36:44.000Z,UK,London,Hisense-A6GP,Amlogic,2.12.0,4.48.1,8.5.0.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251202000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-02 00:00:00""","WPEFramework [8706]: [7068] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":410,""success"":true}
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0xcdc0dff]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [8706]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <410> (Key_YouTube), status = <DOWN>
controlMgr [8706]: ctrlm_main_thread: Enter power state <ON>",WAKE_410,IR Wake — Spurious,,59,1.12,Resolved,5,Device Engineering
RDKEVD-7419,,,2026-01-18T00:18:09.000Z,UK,Manchester,Sharp-A60,Amlogic,2.14.0,4.49.0,8.4.1.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251116000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.14.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-16 00:00:00""","kernel: Kernel panic - not syncing: Out of memory and no killable processes
kernel: oom-kill: constraint=CONSTRAINT_NONE total_vm=524288kB anon-rss=498176kB file-rss=4096kB
kernel: Out of memory: Killed process 1014 (wpeframework) total-vm=131072kB, anon-rss=98304kB",RBT_KP_VFS,Kernel Panic — OOM,37405,93,1.8,Analysis,,Platform Team
RDKEVD-7008,,,2026-01-18T00:42:20.000Z,UK,Birmingham,Apache-4K,Amlogic,2.12.0,4.49.0,8.5.0.0,"imagename: XUSPTC11MWR_FULLSTACK-TEST_DEV_default_20251004000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-04 00:00:00""","WPEFramework [7518]: [6315] INFO [PowerManagerImplementation.cpp:602] GetLastWakeupKeyCode: >>
WPEFramework [7518]: [6315] INFO [DeepSleepImpl.h:182] GetLastWakeupKeyCode: wakeupkeyCode: 406, status: Success
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0xf188e3d]
kernel: meson-remote ff308848.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: meson-remote ff308848.rc: ir_do_keydown: scan code [406]
controlMgr [7518]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <406> (Key_Netflix), status = <DOWN>",WAKE_406,IR Wake — Spurious,30749,70,0.48,Closed,7,Device Engineering
RDKEVD-6879,RDKTV-30888,,2026-01-18T02:23:18.000Z,UK,Bristol,PioneerV22K,Amlogic,2.10.0,4.46.1,8.4.1.0,"imagename: XUSHTB11MWR_FULLSTACK-TEST_DEV_default_20251008000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.10.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-08 00:00:00""","WPEFramework [7427]: [8021] INFO [PowerManagerImplementation.cpp:602] GetLastWakeupKeyCode: >>
WPEFramework [7427]: [8021] INFO [DeepSleepImpl.h:182] GetLastWakeupKeyCode: wakeupkeyCode: 409, status: Success
kernel: meson-remote ff308848.rc: ir_xmp_get_scancode code: [0xd3f69e4]
kernel: meson-remote ff308848.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: meson-remote ff308848.rc: ir_do_keydown: scan code [409]
controlMgr [7427]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <409> (Key_DisneyPlus), status = <DOWN>",WAKE_409,IR Wake — Spurious,32774,63,0.99,Closed,4,Device Engineering
RDKEVD-8765,,,2026-01-18T03:33:56.000Z,UK,London,Element-Teone,Amlogic,2.12.0,4.46.1,8.5.0.0,"imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20251013000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-13 00:00:00""","NPEFramework [8780]: [6190] INFO [PowerManagerImplementation.cpp:602] GetLastWakeupKeyCode: >>
NPEFramework [8780]: [6190] INFO [DeepSleepImpl.h:182] GetLastWakeupKeyCode: wakeupkeyCode: 59, status: Success
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x3c838db]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: meson-remote ff888840.rc: ir_do_keydown: scan code [59]
controlMgr [8780]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <59> (Key_Power), status = <DOWN>",WAKE_59,IR Wake — Spurious,43266,55,1.15,Analysis,,Device Engineering
RDKEVD-7336,RDKTV-31083,,2026-01-18T03:45:24.000Z,UK,Manchester,Hisense-V2,Amlogic,2.13.0,4.48.1,8.4.1.0,"imagename: HSTP12MWR_FULLSTACK-TEST_DEV_default_20250913000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-13 00:00:00""","MPEFramework [8532]: [7886] INFO [PowerManagerImplementation.cpp:602] GetLastWakeupKeyCode: >>
MPEFramework [8532]: [7886] INFO [DeepSleepImpl.h:182] GetLastWakeupKeyCode: wakeupkeyCode: 102, status: Success
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x54c3e83]
kernel: meson-remote ff308040.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: meson-remote ff308040.rc: ir_do_keydown: scan code [102]
controlMgr [8532]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <102> (Key_Home), status = <DOWN>",WAKE_102,IR Wake — Spurious,27296,999,0.95,Testing,,Device Engineering
RDKEVD-8782,,,2026-01-18T04:13:52.000Z,UK,Birmingham,Hisense-V2,Amlogic,2.14.0,4.49.0,8.4.1.0,"imagename: HSTP12MWR_FULLSTACK-TEST_DEV_default_20251013000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.14.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-13 00:00:00""","WPEFramework [7131]: [7541] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 11, error
WPEFramework [7131]: [7541] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 11
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x3efa73e]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 11, Value: 1
controlMgr [7131]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <11> (Key_0), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [7131]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_0""
com.sky.as.apps_com.bskyb.epgui [7131]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_11,IR Wake — Unconfigured Key,31932,50,0.82,In Progress,,Bootloader Team
RDKEVD-9810,RDKTV-32102,,2026-01-18T06:08:22.000Z,UK,Birmingham,Hisense-A6GP,Amlogic,2.11.0,4.48.1,8.4.1.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251109000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-09 00:00:00""","WPEFramework [6521]: [6299] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 412, error
WPEFramework [6521]: [6299] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 412
kernel: meson-remote ff308848.rc: ir_xmp_get_scancode code: [0x5f8c738]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 412, Value: 1
controlMgr [6521]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <412> (Key_Mic), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [6521]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_Mic""
com.sky.as.apps_com.bskyb.epgui [6521]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_412,IR Wake — Unconfigured Key,28809,41,1.09,Testing,,Device Engineering
RDKEVD-7818,,,20260118061327,UK,Birmingham,apache 2k,Amlogic,2.09.0,4.46.1,8.4.1.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20250930000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.09.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-30 00:00:00""","WPEFramework [6699]: [6734] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":408,""success"":true}
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0xdf50a93]
kernel: meson-remote ff308848.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [6699]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <408> (Key_Prime), status = <DOWN>
controlMgr [6699]: ctrlm_main_thread: Enter power state <ON>",WAKE_408,IR Wake — Spurious,33594,59,1.04,Analysis,,BSP Team
RDKEVD-5940,,,2026-01-18T06:32:09.000Z,UK,Birmingham,Sharp-A60,Amlogic,2.12.0,4.49.0,8.5.2.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251112000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-12 00:00:00""","MPEFramework [8459]: [7118] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":59,""success"":true}
kernel: meson-remote ff308848.rc: ir_xmp_get_scancode code: [0xa840858]
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [8459]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <59> (Key_Power), status = <DOWN>
controlMgr [8459]: ctrlm_main_thread: Enter power state <ON>",WAKE_59,IR Wake — Spurious,34977,57,0.6,Closed,4,Device Engineering
RDKEVD-8363,,,2026-01-18T07:32:34.000Z,UK,Birmingham,Apache-4K,Amlogic,2.12.0,4.49.0,8.4.1.0,"imagename: XUSPTC11MWR_FULLSTACK-TEST_DEV_default_20250904000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-04 00:00:00""","kernel: EXT4-fs error (device mmcblk0p10): ext4_find_entry:1455: inode #2: comm logrotate: reading directory lblock 0
kernel: EXT4-fs error: No space left on /opt device — write failed
kernel: Kernel panic - not syncing: VFS: Unable to mount root fs",RBT_KP_OOM,Kernel Panic — OOM,26312,81,1.37,Closed,11,Device Engineering
RDKEVD-8153,RDKTV-31418,RDKTV-31420,2026-01-18T07:44:35.000Z,UK,Bristol,Element Teone,Amlogic,2.13.0,4.48.1,8.4.1.0,"imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20251209000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-09 00:00:00""","controlMgr [6096]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <114> (Key_VolDown), status = <DOWN>
MPEFramework [6096]: [6074] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 114
com.sky.as.apps_com.bskyb.epgui [6096]: MainView.log: keyEvent keycode: Key_VolDown ""0x01000070 (Key_VolDown)""
com.sky.as.apps_com.bskyb.epgui [6096]: StandbyScene.log: ""Standby handlePowerkeys: 01000070 key Down : 1""",IRKEY_114,IR Key — Wrong Mapping,25716,50,0.99,Merged to Develop,,Platform Team
RDKEVD-6579,,RDKTV-30759,20260118092625,UK,Birmingham,sharp-mtk ,MediaTek,3.03.0,4.48.1,8.5.2.0,"imagename: SHUHTS11TEI_FULLSTACK-TEST_DEV_default_20251219000000  OSS_VERSION=4.9.0  VENDOR_VERSION=3.03.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-19 00:00:00""","MPEFramework [7952]: Plugin HtmlApp failed to initialise: error=0x04
MPEFramework [7952]: SIGABRT received in wpeframework pid=7952
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!",WPEF_PLUGIN_CRASH,WPEFramework Crash,25046,92,0.85,Merged to Develop,,Platform Team
RDKEVD-7328,,,2026-01-18T12:12:20.000Z,UK,London,Pioneer-UHD,Amlogic,2.12.0,4.47.0,8.6.0.0,"imagename: PITU11MWR_FULLSTACK-TEST_DEV_default_20250917000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-17 00:00:00""","controlMgr [6932]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <106> (Key_Right), status = <DOWN>
NPEFramework [6932]: [8627] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 106
com.sky.as.apps_com.bskyb.epgui [6932]: MainView.log: keyEvent keycode: Key_Right ""0x01000014 (Key_Right)""
com.sky.as.apps_com.bskyb.epgui [6932]: StandbyScene.log: ""Standby handlePowerkeys: 01000014 key Down : 1""",IRKEY_106,IR Key — Wrong Mapping,24797,48,1.19,New,,Device Engineering
RDKEVD-9409,,,Jan 18 2026 12:34:35,UK,Bristol,hisense v2,Amlogic,2.15.0,4.49.0,8.4.1.0,"imagename: HSTP12MWR_FULLSTACK-TEST_DEV_default_20251211000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.15.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-11 00:00:00""","kernel: watchdog: BUG: soft lockup - CPU#0 stuck for 23s! [wpeframework:1024]
kernel: Kernel panic - not syncing: softlockup: hung tasks",RBT_KP_SOFTLOCK,Kernel Panic — OOM,33220,90,1.45,Merged to Develop,,Device Engineering
RDKEVD-6513,,,2026-01-18T16:26:16.000Z,UK,Edinburgh,Sharp-MTK,MediaTek,3.01.0,4.49.0,8.6.0.0,"imagename: SHUHTS11TEI_FULLSTACK-TEST_DEV_default_20251003000000  OSS_VERSION=4.9.0  VENDOR_VERSION=3.01.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-03 00:00:00""","controlMgr [7486]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <114> (Key_VolDown), status = <DOWN>
MPEFramework [7486]: [6197] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 114
com.sky.as.apps_com.bskyb.epgui [7486]: MainView.log: keyEvent keycode: Key_VolDown ""0x01000070 (Key_VolDown)""
com.sky.as.apps_com.bskyb.epgui [7486]: StandbyScene.log: ""Standby handlePowerkeys: 01000070 key Down : 1""",IRKEY_114,IR Key — Wrong Mapping,30316,65,0.99,Analysis,,Device Engineering
RDKEVD-9990,,,2026-01-18T16:31:30.000Z,UK,Edinburgh,SharpA60,Amlogic,2.14.0,4.49.0,8.6.0.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251212000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.14.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-12 00:00:00""","kernel: meson-remote ff308040.rc: ir_xmp_get_scancode code: [0xc24ca57]
kernel: evbug: Event. Dev: input0, Type: 1, Code: 103, Value: 1
controlMgr [8987]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <103> (Key_Up), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [8987]: MainView.log: keyEvent keycode: Key_Up ""0x01000013 (Key_Up)""",IRKEY_103,IR Key — Wrong Mapping,26318,68,0.94,Closed,6,Device Engineering
RDKEVD-9954,,,2026-01-18T19:28:33.000Z,UK,Bristol,PIONEER_UHD,Amlogic,2.12.0,4.48.1,8.5.2.0,"imagename: PITU11MWR_FULLSTACK-TEST_DEV_default_20250906000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-06 00:00:00""","kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x7eb4751]
kernel: evbug: Event. Dev: input0, Type: 1, Code: 114, Value: 1
controlMgr [6036]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <114> (Key_VolDown), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [6036]: MainView.log: keyEvent keycode: Key_VolDown ""0x01000070 (Key_VolDown)""",IRKEY_114,IR Key — Wrong Mapping,44358,59,0.6,Analysis,,Platform Team
RDKEVD-7860,,,2026-01-18T22:12:06.000Z,UK,London,Apache-4K,Amlogic,2.13.0,4.47.0,8.4.1.0,"imagename: XUSPTC11MWR_FULLSTACK-TEST_DEV_default_20251123000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-23 00:00:00""","WPEFramework [6026]: [8996] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":408,""success"":true}
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0xa315adf]
kernel: meson-remote ff308848.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [6026]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <408> (Key_Prime), status = <DOWN>
controlMgr [6026]: ctrlm_main_thread: Enter power state <ON>",WAKE_408,IR Wake — Spurious,,51,1.12,New,,Device Engineering
RDKEVD-8132,,,20260119001651,UK,Edinburgh,PIONEER_V22K,Amlogic,2.11.0,4.46.1,8.5.2.0,"imagename: XUSHTB11MWR_FULLSTACK-TEST_DEV_default_20251207000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-07 00:00:00""","WPEFramework [7561]: [8556] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 412, error
WPEFramework [7561]: [8556] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 412
kernel: meson-remote ff308040.rc: ir_xmp_get_scancode code: [0xa3ccb4f]
kernel: meson-remote ff308040.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 412, Value: 1
controlMgr [7561]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <412> (Key_Mic), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [7561]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_Mic""
com.sky.as.apps_com.bskyb.epgui [7561]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_412,IR Wake — Unconfigured Key,36648,44,0.93,New,,Bootloader Team
RDKEVD-7697,,,19-01-2026 03:49:16,UK,London,APACHE_2K,Amlogic,2.09.0,4.45.0,8.5.0.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251126000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.09.0  APPLICATION_VERSION=4.45.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-26 00:00:00""","kernel: EXT4-fs error: No space left on /opt device — write failed
logrotate: /opt partition usage: 98% — log rotation failed for wpa_supplicant.log
logrotate: /opt/logs/wpa_supplicant.log size exceeds threshold — rotation skipped",LOGPART_WPASUPP,Log Partition Full,35780,46,2.11,New,,Device Engineering
RDKEVD-8248,,,2026-01-19T03:50:03.000Z,UK,Edinburgh,Hisense-A6GP,Amlogic,2.11.0,4.46.1,8.6.0.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251023000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-23 00:00:00""","kernel: watchdog: BUG: soft lockup - CPU#0 stuck for 23s! [wpeframework:3569]
kernel: Kernel panic - not syncing: softlockup: hung tasks",RBT_KP_VFS,Kernel Panic — OOM,43601,85,1.63,In Progress,,Device Engineering
RDKEVD-6385,,,2026-01-19T03:57:27.000Z,UK,Birmingham,Pioneer-UHD,Amlogic,2.11.0,4.48.1,8.5.2.0,"imagename: PITU11MWR_FULLSTACK-TEST_DEV_default_20250918000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-18 00:00:00""","kernel: EXT4-fs error: No space left on /opt device — write failed
logrotate: /opt partition usage: 98% — log rotation failed for wpa_supplicant.log
logrotate: /opt/logs/wpa_supplicant.log size exceeds threshold — rotation skipped",LOGPART_ROT_FAIL,Log Partition Full,42595,61,2.25,Analysis,5,Device Engineering
RDKEVD-8213,,,2026-01-19T04:36:49.000Z,UK,Manchester,Sharp-A60,Amlogic,2.12.0,4.49.0,8.5.0.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251023000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-23 00:00:00""","controlMgr [8201]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <108> (Key_Down), status = <DOWN>
WPEFramework [8201]: [8678] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 108
com.sky.as.apps_com.bskyb.epgui [8201]: MainView.log: keyEvent keycode: Key_Down ""0x01000015 (Key_Down)""
com.sky.as.apps_com.bskyb.epgui [8201]: StandbyScene.log: ""Standby handlePowerkeys: 01000015 key Down : 1""",IRKEY_108,IR Key — Wrong Mapping,30324,52,0.61,Analysis,,Device Engineering
